id,player,hero,game_map,opponent,win,level,kills,assists,takedowns,deaths,highest_kill_streak,hero_damage,siege_damage,structure_damage,minion_damage,creep_damage,summon_damage,time_cc_enemy_heroes,healing,self_healing,damage_taken,experience_contribution,town_kills,time_spent_dead,merc_camp_captures,watch_tower_captures,meta_experience,protection_allies,silencing_enemies,rooting_enemies,stunning_enemies,clutch_heals,escapes,vengeance,outnumbered_deaths,teamfight_escapes,teamfight_healing,teamfight_damage_taken,teamfight_hero_damage,multikill,physical_damage,spell_damage,regen_globes,first_to_ten
3049,Starknight#1698,Rehgar,Dragon Shire,Can't Counterpick Stupid,WIN,22,1,8,9,2,5,12033,45674,21739,23413,32092,3,5596,63920,0,36514,8090,5,94,13,0,95615,975,0,0,0,2,0,1,0,0,18181,22385,6996,0,55943,35290,40,
3049,zednem#1401,Johanna,Dragon Shire,Can't Counterpick Stupid,WIN,22,1,7,8,1,4,29534,48443,9412,37995,11394,2,65,0,25129,66765,9712,5,56,8,0,95615,0,0,0,0,0,0,0,1,0,0,48677,20975,0,19025,68925,37,
3049,Swing#1824,Falstad,Dragon Shire,Can't Counterpick Stupid,WIN,22,3,6,9,1,5,40885,104354,59207,44402,24737,2,140,0,7874,19209,8981,5,50,8,0,95615,0,0,0,0,0,0,0,0,0,0,9379,18992,0,80603,94830,42,
3049,Tiger#14285,Dehaka,Dragon Shire,Can't Counterpick Stupid,WIN,22,1,5,6,1,3,28581,120487,11651,97448,3623,1,48,0,26075,81931,17426,2,50,4,0,95615,0,15,0,0,0,0,0,0,0,0,43441,15728,0,45002,106856,50,
3049,WENlS#11638,Cassia,Dragon Shire,Can't Counterpick Stupid,WIN,22,3,6,9,3,6,48459,75008,32151,41203,51689,4,65,0,4255,41905,10587,4,149,13,0,95615,0,0,3,3,0,3,1,0,1,0,30246,35321,0,56701,122284,40,
3050,Starknight#1698,Anduin,Battlefield of Eternity,Can't Counterpick Stupid,LOSS,21,1,11,12,3,7,21099,23497,4102,19188,20282,0,23,79131,1781,27978,9449,3,148,7,0,87121,0,0,23,23,2,0,0,1,0,22952,19738,12364,2,26715,40383,29,
3050,zednem#1401,Johanna,Battlefield of Eternity,Can't Counterpick Stupid,LOSS,21,1,12,13,4,4,49303,31933,1864,27001,10494,0,121,0,32429,92608,12639,3,142,4,0,87121,0,0,0,0,0,1,0,2,0,0,80618,42273,3,16826,74218,24,
3050,Swing#1824,Valla,Battlefield of Eternity,Can't Counterpick Stupid,LOSS,21,5,8,13,1,11,56781,45974,10309,32376,121515,0,35,0,3389,20171,11597,3,65,9,0,87121,0,0,0,0,0,0,0,0,0,0,15287,37794,3,80607,159685,33,
3050,Tiger#14285,Mal'Ganis,Battlefield of Eternity,Can't Counterpick Stupid,LOSS,21,2,10,12,4,5,44633,47225,5608,40571,10681,0,250,0,39253,97678,11640,3,177,4,0,87121,0,0,0,0,0,1,1,3,0,0,84286,40801,3,18161,84287,31,
3050,WENlS#11638,Raynor,Battlefield of Eternity,Can't Counterpick Stupid,LOSS,21,4,7,11,1,9,68712,48128,17488,24156,47507,0,208,0,7187,34627,11538,3,50,4,0,87121,0,0,0,0,0,1,0,1,0,0,25847,46580,2,129546,57431,29,
3051,Starknight#1698,Anduin,Infernal Shrines,Can't Counterpick Stupid,LOSS,23,1,10,11,3,9,13982,32051,14613,16715,27275,0,17,88367,3703,33413,6886,4,195,12,0,108402,0,0,17,17,2,1,0,2,1,12164,20653,7701,2,34520,39837,45,
3051,zednem#1401,Johanna,Infernal Shrines,Can't Counterpick Stupid,LOSS,23,0,11,11,1,9,41536,48276,9705,33913,32409,0,84,0,34342,98798,10958,4,65,11,0,108402,0,0,0,0,0,4,0,1,0,0,72828,35753,2,34088,92780,55,
3051,Swing#1824,Orphea,Infernal Shrines,Can't Counterpick Stupid,LOSS,23,5,7,12,2,12,54608,93531,28117,46894,76005,0,146,0,5603,44956,11192,4,130,14,0,108402,0,0,0,0,0,2,0,1,0,0,23254,23929,2,57068,172411,59,
3051,Tiger#14285,Sonya,Infernal Shrines,Can't Counterpick Stupid,LOSS,23,2,9,11,6,8,45178,74889,12098,55966,84089,0,34,0,45342,94222,11498,3,292,8,0,108402,0,0,0,0,0,0,0,4,0,0,71961,34101,2,35871,167992,49,
3051,WENlS#11638,Junkrat,Infernal Shrines,Can't Counterpick Stupid,LOSS,23,4,8,12,3,9,75657,116390,25654,87600,65081,0,45,0,0,29332,14531,4,195,12,0,108402,0,0,18,18,0,0,0,0,0,0,14170,14796,2,87342,178402,52,
3088,Starknight#1698,Anduin,Towers of Doom,Arrogant Nephalem,LOSS,13,0,0,0,1,0,6100,22188,1275,17555,2558,1092,7,31311,1750,13541,2824,1,29,0,0,38346,0,0,7,7,1,0,0,0,0,4293,8019,2674,0,11462,19384,14,
3088,zednem#1401,Blaze,Towers of Doom,Arrogant Nephalem,LOSS,13,0,0,0,3,0,7777,20512,1174,16375,1940,928,45,0,4762,36778,2990,1,72,0,0,38346,0,0,0,0,0,0,0,1,0,0,27564,5967,0,13559,16670,11,
3088,Swing#1824,Li-Ming,Towers of Doom,Arrogant Nephalem,LOSS,13,0,0,0,2,0,16991,35975,5437,23993,6560,467,0,0,0,10552,3338,1,58,0,0,38346,0,0,0,0,0,1,0,1,0,0,4145,4501,0,5253,54273,12,
3088,Tiger#14285,Dehaka,Towers of Doom,Arrogant Nephalem,LOSS,13,0,0,0,3,0,17280,55320,0,53495,0,0,26,0,5641,33282,9758,0,77,0,0,38346,0,3,0,0,0,0,0,2,0,0,28619,14874,0,20435,52165,18,
3088,WENlS#11638,Junkrat,Towers of Doom,Arrogant Nephalem,LOSS,13,0,0,0,2,0,14561,41847,6854,29501,548,2516,26,0,0,14099,3930,1,55,0,0,38346,0,0,16,16,0,0,0,0,0,0,7400,3862,0,22666,34290,17,
3089,Starknight#1698,Anduin,Volskaya Foundry,Arrogant Nephalem,LOSS,21,1,11,12,4,5,27780,65300,18197,43809,10179,184,31,79995,3223,37594,9706,1,138,7,0,88406,0,0,21,21,1,1,1,0,0,23645,30711,20931,1,29847,74887,36,
3089,zednem#1401,Anub'arak,Volskaya Foundry,Arrogant Nephalem,LOSS,21,0,11,11,4,5,27110,31908,14922,14921,6843,118,158,974,10849,56136,8672,1,136,4,0,88406,974,0,0,0,0,0,0,0,0,0,47239,18842,0,31574,37750,25,
3089,Swing#1824,Kael'thas,Volskaya Foundry,Arrogant Nephalem,LOSS,21,6,6,12,1,10,44545,111042,11458,80094,26749,1436,21,0,3141,35767,15604,1,23,6,0,88406,0,0,0,0,0,1,1,0,0,0,24497,27196,1,22952,161616,34,
3089,Tiger#14285,Qhira,Volskaya Foundry,Arrogant Nephalem,LOSS,21,5,4,9,7,3,46286,79183,10203,64308,7598,187,15,0,9640,62398,12957,1,283,3,0,88406,0,0,0,0,0,1,2,2,0,288,48618,31873,1,41734,92494,31,
3089,WENlS#11638,Uther,Volskaya Foundry,Arrogant Nephalem,LOSS,21,1,11,12,5,3,27979,52311,6681,39828,3177,930,112,32016,2787,76708,11065,1,177,3,0,88406,0,0,0,0,0,2,0,1,0,11746,57698,21460,1,29251,54870,33,
3196,Starknight#1698,Stukov,Braxis Holdout,Arrogant Nephalem,LOSS,16,0,7,7,1,4,13213,16523,1315,8735,3241,0,168,61222,0,28053,3828,0,26,2,0,52949,0,36,0,0,2,3,0,0,0,6740,17216,6659,2,18243,18635,22,
3196,zednem#1401,Blaze,Braxis Holdout,Arrogant Nephalem,LOSS,16,0,6,6,4,3,19924,42053,2508,35076,0,0,116,0,6930,69262,5004,0,106,1,0,52949,0,0,0,0,0,2,0,2,1,0,54574,16495,2,31520,50873,19,
3196,Swing#1824,Kael'thas,Braxis Holdout,Arrogant Nephalem,LOSS,16,2,5,7,1,7,27112,53047,3824,39008,6002,0,32,0,744,18115,6435,0,22,1,0,52949,0,0,0,0,0,1,1,0,0,0,7158,3829,2,9711,97342,28,
3196,Tiger#14285,Malthael,Braxis Holdout,Arrogant Nephalem,LOSS,16,3,3,6,5,2,42108,33010,2858,24603,10692,0,0,0,17379,51347,6240,0,152,3,0,52949,0,0,0,0,0,1,2,5,0,0,36666,30558,2,32242,80199,23,
3196,WENlS#11638,Raynor,Braxis Holdout,Arrogant Nephalem,LOSS,16,2,3,5,1,4,37734,33369,1515,28158,4974,0,109,0,6644,26060,9874,0,26,1,0,52949,0,0,0,0,0,1,0,0,0,0,10861,14123,1,73490,29861,26,
3197,Starknight#1698,Stukov,Braxis Holdout,Arrogant Nephalem,LOSS,16,0,7,7,1,4,13213,16523,1315,8735,3241,0,168,61222,0,28053,3828,0,26,2,0,52949,0,36,0,0,2,3,0,0,0,6740,17216,6659,2,18243,18635,22,
3197,zednem#1401,Blaze,Braxis Holdout,Arrogant Nephalem,LOSS,16,0,6,6,4,3,19924,42053,2508,35076,0,0,116,0,6930,69262,5004,0,106,1,0,52949,0,0,0,0,0,2,0,2,1,0,54574,16495,2,31520,50873,19,
3197,Swing#1824,Kael'thas,Braxis Holdout,Arrogant Nephalem,LOSS,16,2,5,7,1,7,27112,53047,3824,39008,6002,0,32,0,744,18115,6435,0,22,1,0,52949,0,0,0,0,0,1,1,0,0,0,7158,3829,2,9711,97342,28,
3197,Tiger#14285,Malthael,Braxis Holdout,Arrogant Nephalem,LOSS,16,3,3,6,5,2,42108,33010,2858,24603,10692,0,0,0,17379,51347,6240,0,152,3,0,52949,0,0,0,0,0,1,2,5,0,0,36666,30558,2,32242,80199,23,
3197,WENlS#11638,Raynor,Braxis Holdout,Arrogant Nephalem,LOSS,16,2,3,5,1,4,37734,33369,1515,28158,4974,0,109,0,6644,26060,9874,0,26,1,0,52949,0,0,0,0,0,1,0,0,0,0,10861,14123,1,73490,29861,26,
3364,Starknight#1698,Stukov,Towers of Doom,Better Than Bots,LOSS,16,1,2,3,4,3,21447,27825,7465,13603,3432,4227,301,59813,0,34498,4237,3,123,1,0,53604,0,49,0,0,4,0,0,2,0,15056,22751,12262,1,33611,15733,22,
3364,Tiger#14285,Johanna,Towers of Doom,Better Than Bots,LOSS,16,1,2,3,5,3,21268,51672,6794,34366,0,6747,79,0,17077,62991,5271,4,159,1,0,53604,0,0,0,0,0,0,0,4,0,0,49471,15899,1,20209,48855,25,
3364,Swing#1824,Li-Ming,Towers of Doom,Better Than Bots,LOSS,16,1,2,3,2,3,37829,65784,14881,33118,5041,9813,0,0,0,17330,5621,4,55,1,0,53604,0,0,0,0,0,2,0,1,0,0,8801,13678,1,8597,94375,25,
3364,DoubleLDam#1946,Nazeebo,Towers of Doom,Better Than Bots,LOSS,16,0,2,2,2,2,29007,78969,14350,57058,2179,5233,3,0,0,19448,10976,4,62,0,0,53604,0,0,0,0,0,1,0,1,1,0,11429,11869,1,16904,88381,14,
3364,WENlS#11638,Raynor,Towers of Doom,Better Than Bots,LOSS,16,0,3,3,4,3,63853,56129,21128,23545,4338,6094,54,0,6670,38522,6501,3,133,2,0,53604,0,0,0,0,0,1,0,4,0,0,21303,32771,1,96595,33637,28,
3365,Starknight#1698,Lúcio,Volskaya Foundry,Better Than Bots,LOSS,20,0,8,8,6,2,16662,17375,1064,14999,4763,136,2104,77290,0,41356,6891,0,260,4,0,79013,0,0,0,0,2,1,0,2,0,14166,28393,8972,1,31929,8425,34,
3365,Tiger#14285,Diablo,Volskaya Foundry,Better Than Bots,LOSS,20,3,5,8,6,2,31847,29800,0,24677,5924,253,39,0,6420,98906,8286,0,166,3,0,79013,0,0,0,0,0,4,1,5,0,0,69231,19107,1,25405,42821,35,
3365,Swing#1824,Kael'thas,Volskaya Foundry,Better Than Bots,LOSS,20,3,4,7,4,3,35128,89979,4862,77866,22758,379,19,0,2268,34651,9482,0,203,5,0,79013,0,0,0,0,0,1,1,1,0,0,17567,15379,1,16130,135219,39,
3365,DoubleLDam#1946,Imperius,Volskaya Foundry,Better Than Bots,LOSS,20,2,6,8,4,3,23294,54220,1467,48987,647,361,42,0,17118,66906,11012,0,172,0,0,79013,0,0,0,0,0,1,0,2,0,0,36986,13306,1,23083,54146,18,
3365,WENlS#11638,Azmodan,Volskaya Foundry,Better Than Bots,LOSS,20,0,7,7,4,5,55442,116690,3298,105597,12955,192,52,0,0,39813,17777,0,174,6,0,79013,0,0,0,0,0,0,0,1,0,0,23903,16114,1,20885,168443,42,
3589,Starknight#1698,Anduin,Infernal Shrines,Respect the Goose,LOSS,20,0,7,7,3,3,17141,35070,0,29060,11426,0,23,81135,2333,33179,7661,0,135,2,0,80550,0,0,23,23,5,0,0,2,0,25105,27172,12242,1,31566,43271,32,
3589,Tiger#14285,Johanna,Infernal Shrines,Respect the Goose,LOSS,20,1,7,8,4,3,23574,70530,0,56554,16439,772,80,0,22706,82962,9012,0,213,2,0,80550,0,0,0,0,0,3,1,2,0,0,65564,21117,1,26710,93220,28,
3589,Swing#1824,Junkrat,Infernal Shrines,Respect the Goose,LOSS,20,2,7,9,4,3,45074,86477,1153,66233,25867,519,10,0,0,29766,12396,0,171,3,0,80550,0,0,10,10,0,2,1,2,0,0,23260,23613,1,69369,111088,31,
3589,DoubleLDam#1946,Sonya,Infernal Shrines,Respect the Goose,LOSS,20,1,5,6,4,3,21739,71883,0,54361,15246,87,16,0,19227,63879,11877,0,159,2,0,80550,0,0,0,0,0,0,1,0,0,0,43863,15396,1,29448,91255,37,
3589,WENlS#11638,Orphea,Infernal Shrines,Respect the Goose,LOSS,20,5,4,9,6,6,60871,68525,342,54184,34966,1341,76,0,12473,50432,11172,0,223,2,0,80550,0,0,0,0,0,1,1,4,0,0,35499,43511,1,41037,138725,29,
3590,Starknight#1698,Lúcio,Towers of Doom,Respect the Goose,WIN,21,2,8,10,3,9,15616,22694,6523,10711,8812,3807,1830,82211,0,39858,7251,4,113,7,0,88513,0,0,0,0,2,1,0,0,0,22211,23692,11806,4,39786,5960,42,
3590,Tiger#14285,Malthael,Towers of Doom,Respect the Goose,WIN,21,6,4,10,2,5,30660,142503,2214,130018,27935,10271,115,0,23264,54898,26119,2,86,5,0,88513,0,0,0,0,0,0,1,2,0,0,27337,18631,6,89239,110442,52,
3590,Swing#1824,Li-Ming,Towers of Doom,Respect the Goose,WIN,21,2,9,11,1,10,48368,81170,20278,51476,34645,2599,0,0,0,12373,11479,4,22,7,0,88513,0,0,0,0,0,1,1,1,0,0,7377,15150,4,12546,149934,46,
3590,DoubleLDam#1946,Johanna,Towers of Doom,Respect the Goose,WIN,21,2,7,9,0,9,22416,63713,9012,45697,9398,2945,54,0,11110,67340,8694,4,0,3,0,88513,0,0,0,0,0,1,0,0,0,0,53868,17360,2,22967,70270,45,
3590,WENlS#11638,Raynor,Towers of Doom,Respect the Goose,WIN,21,2,8,10,2,7,62791,63669,27315,27520,21438,5743,38,0,8375,39618,10382,4,59,6,0,88513,0,0,0,0,0,0,1,1,0,0,28296,44093,4,111190,44288,41,
3591,Starknight#1698,Lúcio,Volskaya Foundry,Respect the Goose,LOSS,22,2,11,13,7,5,23515,34004,7049,25222,10893,0,1374,81775,0,52358,9738,2,314,6,0,101238,0,0,0,0,0,1,0,5,0,21303,40384,15551,2,55556,14240,42,
3591,Tiger#14285,Mal'Ganis,Volskaya Foundry,Respect the Goose,LOSS,22,0,14,14,8,6,32159,71624,10007,58802,5941,241,122,864,18464,85816,11645,0,362,3,0,101238,864,0,0,0,0,1,0,6,0,0,75109,24936,3,26475,85970,38,
3591,Swing#1824,Li-Ming,Volskaya Foundry,Respect the Goose,LOSS,22,5,10,15,2,9,86556,117673,21900,80832,33658,0,2,0,0,24058,15243,2,121,9,0,101238,0,0,0,0,0,0,1,1,0,0,14991,29368,3,18082,229318,46,
3591,DoubleLDam#1946,Xul,Volskaya Foundry,Respect the Goose,LOSS,22,2,10,12,8,5,55675,142420,32600,99777,6035,1090,121,0,22335,76918,17194,2,354,2,0,101238,0,0,17,17,0,1,2,5,0,0,56052,33863,3,89241,109806,33,
3591,WENlS#11638,Qhira,Volskaya Foundry,Respect the Goose,LOSS,22,6,9,15,5,6,64616,64954,15813,41880,16544,0,15,0,14461,53908,12637,2,232,6,0,101238,0,0,0,0,0,0,2,1,0,0,41954,38634,3,37214,108012,47,
3722,Starknight#1698,Anduin,Infernal Shrines,-10 Armor,LOSS,23,0,15,15,1,11,28745,49000,3810,41099,10998,0,33,98069,5196,29601,12002,2,65,2,0,109966,0,0,33,33,2,0,0,1,0,21966,18112,16003,2,40292,51570,38,
3722,Tiger#14285,Mal'Ganis,Infernal Shrines,-10 Armor,LOSS,23,3,10,13,6,5,34308,76535,10111,61449,39448,0,196,0,30807,104049,12531,2,220,5,0,109966,0,0,0,0,0,0,2,4,0,0,78841,27512,2,31291,119354,33,
3722,Swing#1824,Jaina,Infernal Shrines,-10 Armor,LOSS,23,4,9,13,6,4,55615,98715,1789,66017,50520,0,1692,0,0,37680,13778,0,274,5,0,109966,0,0,35,35,0,1,1,1,0,0,22957,34713,2,16263,193768,34,
3722,DoubleLDam#1946,Blaze,Infernal Shrines,-10 Armor,LOSS,23,0,17,17,2,13,37613,90696,6148,76346,18952,0,362,0,20869,65559,17053,2,60,4,0,109966,0,0,0,0,0,1,0,1,0,0,43797,32500,3,50352,100704,42,
3722,WENlS#11638,Raynor,Infernal Shrines,-10 Armor,LOSS,23,11,6,17,3,14,115478,102948,17455,69153,26718,0,371,0,12438,51159,18638,2,89,4,0,109966,0,0,0,0,0,0,2,1,0,0,33047,82519,3,206125,78967,44,
3723,Starknight#1698,Lúcio,Towers of Doom,-10 Armor,LOSS,19,1,5,6,4,4,22959,19449,3034,13682,2771,0,1757,84856,0,42414,3774,3,185,3,0,69920,0,0,0,0,2,1,0,2,1,19571,28796,17330,0,31009,13900,20,
3723,Tiger#14285,Malthael,Towers of Doom,-10 Armor,LOSS,19,2,3,5,6,3,24280,96835,0,96267,23694,0,66,0,13219,45130,17983,0,238,3,0,69920,0,0,0,0,0,0,1,3,0,0,24614,12954,0,67496,77173,41,
3723,Swing#1824,Junkrat,Towers of Doom,-10 Armor,LOSS,19,2,6,8,4,5,63698,68136,11507,47736,6022,0,14,0,0,32330,9307,3,184,3,0,69920,0,0,10,10,0,1,0,2,0,0,11779,13213,0,42225,91430,19,
3723,DoubleLDam#1946,Johanna,Towers of Doom,-10 Armor,LOSS,19,0,6,6,3,4,31526,56969,4643,44700,558,0,67,0,16161,79321,7484,2,122,1,0,69920,0,0,0,0,0,1,0,0,0,0,56290,23574,0,13692,75361,20,
3723,WENlS#11638,Raynor,Towers of Doom,-10 Armor,LOSS,19,3,4,7,6,3,66357,53826,22424,24292,10176,0,68,0,9280,49894,6124,3,238,2,0,69920,0,0,0,0,0,1,1,1,1,0,29328,39950,0,91962,49224,17,
3855,Starknight#1698,Arthas,Dragon Shire,Team Training Wheels,LOSS,19,0,1,1,5,1,29530,60493,2081,52209,3175,628,331,0,14950,92910,6065,0,187,4,0,69764,0,0,43,43,0,1,0,5,0,0,79706,22751,0,31073,59805,29,
3855,Tiger#14285,Artanis,Dragon Shire,Team Training Wheels,LOSS,19,2,1,3,4,2,44902,73425,9555,51062,0,1458,40,0,15536,66689,12601,0,185,1,0,69764,0,0,0,0,0,1,0,4,0,0,40535,17723,0,66797,47692,33,
3855,Swing#1824,Falstad,Dragon Shire,Team Training Wheels,LOSS,19,1,2,3,1,3,27847,74419,4485,55277,20640,75,184,0,8537,27353,10031,0,50,7,0,69764,0,0,0,0,0,0,0,1,0,0,14698,11139,0,47796,82977,38,
3855,DoubleLDam#1946,Cassia,Dragon Shire,Team Training Wheels,LOSS,19,0,2,2,2,1,30179,73880,5029,55645,18780,93,0,0,5715,23983,9191,0,82,5,0,69764,0,0,0,0,0,0,0,1,0,0,17322,15873,0,40747,80426,35,
3855,WENlS#11638,Anduin,Dragon Shire,Team Training Wheels,LOSS,19,1,1,2,2,1,16897,32558,2254,26008,6584,0,18,66422,4070,36790,7070,0,68,7,0,69764,0,0,18,18,1,1,0,1,1,16239,26152,9970,0,26971,27891,38,
3856,Starknight#1698,Blaze,Infernal Shrines,Team Training Wheels,LOSS,23,2,11,13,3,4,38833,118758,15203,76022,24651,5411,545,0,33579,105068,18377,2,119,4,0,107787,0,0,0,0,0,0,1,1,0,0,73612,26953,2,46744,131083,54,
3856,Tiger#14285,Greymane,Infernal Shrines,Team Training Wheels,LOSS,23,7,8,15,5,4,38773,136049,35091,92855,90908,905,0,0,0,53510,16792,2,211,8,0,107787,0,0,0,0,0,1,0,2,0,0,35141,31868,4,194222,82175,55,
3856,Swing#1824,Kael'thas,Infernal Shrines,Team Training Wheels,LOSS,23,5,11,16,5,10,42546,88236,15169,63224,55294,2580,23,0,3694,38030,13017,3,272,12,0,107787,0,0,0,0,0,0,0,2,0,0,20450,12187,4,21117,158921,50,
3856,DoubleLDam#1946,Imperius,Infernal Shrines,Team Training Wheels,LOSS,23,1,9,10,6,5,24607,49824,4479,36163,18893,1085,116,0,18671,81055,12057,2,238,7,0,107787,0,0,0,0,0,0,0,2,0,0,58702,17423,1,32532,63368,47,
3856,WENlS#11638,Stukov,Infernal Shrines,Team Training Wheels,LOSS,23,3,10,13,7,6,22979,39586,13461,19387,21159,1034,334,109777,0,61829,7107,3,274,6,0,107787,0,22,0,0,0,0,1,5,0,21525,37817,13124,3,50710,35858,46,
3933,Starknight#1698,Stukov,Braxis Holdout,Amateur Opponents,LOSS,13,0,4,4,2,3,14635,20395,2381,11612,4351,0,212,50174,0,17338,3520,0,41,2,0,40286,0,56,0,0,2,0,0,2,0,8406,7651,7667,0,21660,23169,14,
3933,Tiger#14285,Qhira,Braxis Holdout,Amateur Opponents,LOSS,13,2,0,3,3,2,45123,18462,2969,14123,2812,0,10,0,9311,31201,4752,0,85,1,0,40286,0,0,0,0,0,0,1,3,0,0,26881,27329,0,15897,49531,14,
3933,Swing#1824,Gul'dan,Braxis Holdout,Amateur Opponents,LOSS,13,1,2,3,3,3,30335,74638,3711,49133,2767,0,0,0,3985,14871,4914,0,80,1,0,40286,0,8,0,0,0,0,0,3,0,0,9271,17266,0,4577,115477,13,
3933,DoubleLDam#1946,Blaze,Braxis Holdout,Amateur Opponents,LOSS,13,1,3,4,3,2,20870,22546,1657,15384,2632,0,307,0,5388,44376,3347,0,66,1,0,40286,0,0,0,0,0,1,0,2,0,0,35884,16557,0,17849,38839,16,
3933,WENlS#11638,Raynor,Braxis Holdout,Amateur Opponents,LOSS,13,0,4,4,3,3,28319,27727,5366,12822,6099,0,132,0,5337,26994,4692,0,60,2,0,40286,0,0,0,0,0,1,0,1,0,0,19654,19280,0,62876,23614,15,
3934,Starknight#1698,Anduin,Tomb of the Spider Queen,Amateur Opponents,LOSS,21,3,12,15,0,15,23239,46567,1517,35648,6095,2136,26,114094,5167,36484,9446,1,0,3,0,86591,0,0,26,26,5,0,0,0,0,19252,19743,10150,4,34070,43787,49,
3934,Tiger#14285,Imperius,Tomb of the Spider Queen,Amateur Opponents,LOSS,21,1,11,12,6,4,42353,63429,2204,53472,6457,3439,156,0,27183,100535,10062,1,218,3,0,86591,0,0,0,0,0,1,0,1,0,0,74582,32561,4,41205,74511,38,
3934,Swing#1824,Kael'thas,Tomb of the Spider Queen,Amateur Opponents,LOSS,21,5,10,15,1,13,43677,121832,2100,88033,6927,6271,26,0,2871,38630,14211,1,65,2,0,86591,0,0,0,0,0,0,0,1,0,0,16066,17625,4,21458,157945,51,
3934,DoubleLDam#1946,E.T.C.,Tomb of the Spider Queen,Amateur Opponents,LOSS,21,1,14,15,3,10,18521,65991,2017,50932,3868,2421,64,6810,25235,89283,9563,2,106,3,0,86591,0,0,0,0,0,3,1,2,1,2657,68504,15260,4,37424,56107,47,
3934,WENlS#11638,Qhira,Tomb of the Spider Queen,Amateur Opponents,LOSS,21,4,8,12,3,8,57265,72145,5832,43589,9918,3582,20,0,18532,63933,8853,0,138,1,0,86591,0,0,0,0,0,2,1,1,0,0,50717,40519,3,30806,110171,41,
4061,Starknight#1698,Anduin,Tomb of the Spider Queen,Resurgence of the Storm,WIN,20,3,6,9,0,9,13344,32440,6068,22153,6959,2923,17,53879,3907,12785,5329,3,0,0,0,77809,0,0,17,17,3,0,0,0,0,3948,4598,3341,1,18877,35147,36,
4061,Tiger#14285,Sonya,Tomb of the Spider Queen,Resurgence of the Storm,WIN,20,0,4,4,1,4,18958,105570,10395,92432,32271,1734,11,0,37306,59096,15641,2,62,4,0,77809,0,0,0,0,0,1,0,1,0,0,31632,8282,0,29480,132657,36,
